id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
165961,boardgameexpansion,Video Game High School: Freddie Wong,2014,2,4,30,30,30,7,5,7,0,31,3,3,3,1,1,1
165967,boardgame,Great War Commander,2015,2,3,120,120,120,12,3,9.5,0,3,0,21,113,3,1,2
165981,boardgame,Anno Domini: Bern,2014,2,8,30,30,30,10,3,6.66667,0,7,0,0,1,0,0,0
165984,boardgame,Anno Domini: Wissenschaft & Forschung,2014,2,8,30,30,30,10,24,6.8,0,40,0,0,6,4,1,3
165998,boardgame,Huptling Bumm-ba-Bumm,2014,3,5,15,15,15,6,2,6.75,0,18,0,1,2,1,0,0
165999,boardgame,Peng!,2014,2,4,15,15,15,5,4,4.5,0,7,0,0,2,0,0,0
166000,boardgameexpansion,BattleLore (Second Edition): Hernfar Guardians Army Pack,2015,2,2,90,90,90,14,66,8.65606,5.76043,418,2,54,173,18,3,2.6667
166001,boardgameexpansion,BattleLore (Second Edition): Warband of Scorn Army Pack,2015,2,2,90,90,90,14,66,8.7197,5.76618,416,1,54,171,20,4,2.5
166002,boardgame,Wenn ich gro bin ...,2014,1,3,10,10,10,2,0,0,0,4,0,1,1,0,0,0
166003,boardgame,Bibi & Tina: Das Spiel zum Film,2013,2,4,0,0,0,6,0,0,0,3,0,0,0,1,0,0
166006,boardgameexpansion,Race! Formula 90: Expansion #1  RF90 Series Championship,2014,2,6,120,120,120,14,51,9.02157,5.72174,230,2,20,46,11,6,3.6667
166009,boardgame,Ifrito,2014,2,4,20,15,20,10,12,5.875,0,11,1,2,5,3,0,0
166019,boardgame,Mafia: Vendetta,2012,7,17,20,20,20,10,2,6,0,5,0,3,13,2,0,0
166022,boardgame,The Big Ten Football Game,1936,2,4,60,60,60,10,1,5.5,0,1,0,0,0,1,1,2
166023,boardgame,Herakles,2014,3,6,5,5,5,10,0,0,0,2,0,0,1,0,0,0
166025,boardgame,Reserva Ambiental,2014,2,6,90,90,90,10,0,0,0,2,0,0,1,0,0,0
166026,boardgame,Munchkin Treasure Hunt,2014,2,6,60,60,60,6,18,6.27778,0,84,1,5,19,10,1,1
166027,boardgameexpansion,Reindeer Races: The Lone Reindeer,2010,2,5,20,20,20,6,0,0,0,1,0,0,0,0,0,0
166031,boardgame,Sword Girls,2011,2,2,60,60,60,0,1,6,0,2,0,0,0,1,1,3
166033,boardgameexpansion,Chez Geek: Slack to the Future,2014,0,0,0,0,0,0,8,7.3875,0,73,0,2,12,4,1,2
166034,boardgame,Latsyrc,0,2,4,60,60,60,14,0,0,0,0,0,0,1,0,0,0
166035,boardgame,War of the Void,2015,2,4,90,90,90,13,2,8,0,2,0,5,36,2,0,0
166038,boardgameexpansion,Star Trek: Attack Wing  I.R.W. Avatar of Tomed Romulan/Borg Expansion Pack,2014,2,99,60,60,60,14,11,7.97727,0,59,1,4,7,3,0,0
166039,boardgameexpansion,Star Trek: Attack Wing  Improved Shields Resource,2014,2,99,60,60,60,14,7,5.25,0,53,2,3,5,3,0,0
166040,boardgameexpansion,Star Trek: Attack Wing  Advanced Targeting Systems Resource,2014,2,99,60,60,60,14,9,5.97222,0,44,2,4,7,3,0,0
166041,boardgameexpansion,Star Trek: Attack Wing  High Yield Photon Torpedoes Resource,2014,2,99,60,60,60,14,8,5.71875,0,46,2,5,6,3,0,0
166043,boardgameexpansion,Star Trek: Attack Wing  Assimilated Vessel 80279 Klingon/Borg Expansion Pack,2014,2,99,60,60,60,14,8,7.96875,0,47,1,3,11,3,0,0
166044,boardgameexpansion,Star Trek: Attack Wing  Assimilated Vessel 64758 Dominion/Borg Expansion Pack,2014,2,99,60,60,60,14,8,7.375,0,49,2,2,4,3,0,0
166045,boardgameexpansion,Star Trek: Attack Wing  Tactical Cube 001 Borg Expansion Pack,2014,2,99,60,60,60,14,8,6.84375,0,62,1,3,5,4,0,0
166046,boardgameexpansion,Global Mogul: Entrepreneur,2013,1,4,120,120,120,14,1,5.5,0,11,3,1,0,1,0,0
166047,boardgameexpansion,Urbania: Catty Corner,2013,2,5,45,45,45,10,1,6,0,12,5,1,0,0,0,0
166048,boardgame,Hitman Holiday,2015,2,10,45,45,45,10,9,6.38,0,12,0,6,29,5,2,2.5
166051,boardgame,The Karms,2014,2,2,0,0,0,0,2,7.39,0,1,0,0,1,1,1,1
166052,boardgameexpansion,Carcassonne: Halb so wild,2014,2,6,0,0,0,0,64,6.83984,5.61908,713,23,27,49,53,6,2.5
166064,boardgame,"Crossfire Hurricane: The Battle of Long Tan  August 18, 1966",2011,1,2,360,360,360,12,0,0,0,9,1,0,2,0,0,0
166065,boardgameexpansion,Myth: Shamblers Minion Pack,2014,1,5,120,120,120,10,10,6.625,0,153,4,9,8,5,2,4
166066,boardgameexpansion,Myth: Soulless Captain Pack,2014,1,5,120,120,120,10,8,7.375,0,168,5,8,7,5,2,4
166067,boardgameexpansion,Myth: Bones Expansion Boss,2014,1,5,120,120,120,10,10,7.45,0,226,6,6,5,9,2,4
166068,boardgameexpansion,Meteor: Telemetry Rocket,2012,1,6,15,15,15,12,0,0,0,3,0,0,1,0,0,0
166069,boardgame,Burger Dice,0,2,6,15,15,15,10,0,0,0,1,0,0,0,1,1,1
166071,boardgame,Combate de San Lorenzo,2014,1,6,60,60,60,8,2,5.5,0,8,0,0,0,1,0,0
166075,boardgameexpansion,TKG ARENA: Oracle Rumble,2014,2,12,60,60,60,10,241,8.639,5.90529,89,0,0,1,1,0,0
166081,boardgame,Bucket of Doom,2014,4,20,30,30,30,18,24,5.52917,0,59,0,1,5,12,1,1
166091,boardgame,On The Seven Seas: Wargaming Rules for the Age of Piracy and Adventures c.1500-1730,2014,2,0,0,0,0,12,2,6.5,0,16,2,0,1,0,0,0
166095,boardgame,Thrash-Car: Collector's Edition,2014,2,4,60,60,60,8,4,7.75,0,17,1,0,0,3,1,4
166101,boardgame,The Dream Collectors,2014,2,2,30,30,30,12,0,0,0,1,0,0,0,0,0,0
166102,boardgameexpansion,UNITY 666 Expansion Set,2014,2,3,60,60,60,8,1,9,0,4,0,0,0,0,1,3
166103,boardgameexpansion,Monsters of London: Familiars and Masters Expansion,2014,2,5,30,30,30,9,0,0,0,3,0,0,0,0,0,0
166107,boardgame,Matcha,2015,2,2,20,20,20,10,11,7.32727,0,77,1,2,27,4,0,0
166110,boardgame,Thirteen Colonies,2014,3,6,60,60,60,12,1,8,0,2,0,0,0,1,0,0
166112,boardgame,The Game of Get to the Finish Line,2014,2,6,10,10,10,12,0,0,0,1,0,0,1,0,0,0
166113,boardgameexpansion,Cartoona: Expansions  includes Heads on Tails and Long Necks,2012,1,8,30,30,30,3,2,5.5,0,18,1,2,2,0,0,0
166120,boardgame,Hoodrats,2014,2,4,2,2,2,18,0,0,0,2,0,0,0,0,0,0
166128,boardgame,Apples & Oranges,2014,2,4,30,30,30,7,0,0,0,2,0,0,0,0,0,0
